review_text_raw,review_text,rating_raw,rating,review_date_raw,review_date,product_name,brand
"I got a package of 3 large, and 3 medium and honesty I did not take out a ruler to visualize the size before purchase... but I was a bit shocked about the large-sized ones. They are ENOURMOUS and I don't consider them fit to wear during the day with normal trousers. I use them at night now. In terms of absorbency, I was really positively surprised. The surface looks and feels like a soft fleece sweater (is therefore very comfortable on the skin and feels MUCH nicer than common throw-away large pads surface) which I did not expect to take in liquid so well. I was sceptical at first but felt absolutely safe the second time wearing them. I rinsed them cold and washed them at 30 degrees then and they come out as new.","I got a package of 3 large, and 3 medium and honesty I did not take out a ruler to visualize the size before purchase... but I was a bit shocked about the large-sized ones. They are ENOURMOUS and I don't consider them fit to wear during the day with normal trousers. I use them at night now. In terms of absorbency, I was really positively surprised. The surface looks and feels like a soft fleece sweater (is therefore very comfortable on the skin and feels MUCH nicer than common throw-away large pads surface) which I did not expect to take in liquid so well. I was sceptical at first but felt absolutely safe the second time wearing them. I rinsed them cold and washed them at 30 degrees then and they come out as new.",4.0 out of 5 stars,4.0,2023-03-20 00:00:00,2023-03-20,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"I just had to write a review about these sanitary pads, they are truly life changing. I didn't expect them to be as good as they are and so felt it necessary to write an in depth review.These arrived well packaged and I ordered 6 of the heavy flow pads as I tend to have two or three very heavy days.I was very impressed at how these pads kept me dry and comfortable during very heavy days. I used to use the disposable pads which had an annoying floral smell which impregnated my underwear. I hated it. These pads have no odour at all, even when saturated. They are soft and warm, but on a hot day, do not make you feel sweaty or uncomfortable.The pads are fleecy, and very easy to clean. I just ran under cold water immediately after removing it, and then once the water runs clear, I switched to warm water, used a little castille soap and washed the whole pad by hand. Then I wrung it out and left to air on an airer.I'm not squeamish about blood, so you may want to put in the washing machine, but they are so easy to clean by hand.They seem well made, the stitching is very nice and the material is good quality.Overall, I'm really happy to have found these. I'm putting less plastic into the environment and spending less overall too. Win win!","I just had to write a review about these sanitary pads, they are truly life changing. I didn't expect them to be as good as they are and so felt it necessary to write an in depth review.These arrived well packaged and I ordered 6 of the heavy flow pads as I tend to have two or three very heavy days.I was very impressed at how these pads kept me dry and comfortable during very heavy days. I used to use the disposable pads which had an annoying floral smell which impregnated my underwear. I hated it. These pads have no odour at all, even when saturated. They are soft and warm, but on a hot day, do not make you feel sweaty or uncomfortable.The pads are fleecy, and very easy to clean. I just ran under cold water immediately after removing it, and then once the water runs clear, I switched to warm water, used a little castille soap and washed the whole pad by hand. Then I wrung it out and left to air on an airer.I'm not squeamish about blood, so you may want to put in the washing machine, but they are so easy to clean by hand.They seem well made, the stitching is very nice and the material is good quality.Overall, I'm really happy to have found these. I'm putting less plastic into the environment and spending less overall too. Win win!",5.0 out of 5 stars,5.0,2020-08-15 00:00:00,2020-08-15,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"I have been thinking of trying a reusable pad for some time but was totally clueless which brand to try. I can across these whilst isolating having got covid. My time of the month happened earlier than expected and I kept forgetting to add some sanitary towels to my supermarket delivery. I ordered these on Amazon as they had next day delivery and I was about to run out. When they arrived, I was a bit anxious about a reusable pad but then thought it is no different to a Terry type nappy we wore as babies so would be fine. I gave it a try thinking I was not leaving home for a while so could quickly shower if there was a problem with leakage. However, I was extremely surprised how absorbent the pad was. It also felt soft, warm and fluffy rather than the horrible cold plastic which often makes you feel sore. The pads are easy to clean and I will probably invest in some more next month so I have 2 sets to use. I wish I had found this product years ago. Looking forward to saving money in the future and helping to save the planet.","I have been thinking of trying a reusable pad for some time but was totally clueless which brand to try. I can across these whilst isolating having got covid. My time of the month happened earlier than expected and I kept forgetting to add some sanitary towels to my supermarket delivery. I ordered these on Amazon as they had next day delivery and I was about to run out. When they arrived, I was a bit anxious about a reusable pad but then thought it is no different to a Terry type nappy we wore as babies so would be fine. I gave it a try thinking I was not leaving home for a while so could quickly shower if there was a problem with leakage. However, I was extremely surprised how absorbent the pad was. It also felt soft, warm and fluffy rather than the horrible cold plastic which often makes you feel sore. The pads are easy to clean and I will probably invest in some more next month so I have 2 sets to use. I wish I had found this product years ago. Looking forward to saving money in the future and helping to save the planet.",5.0 out of 5 stars,5.0,2022-02-03 00:00:00,2022-02-03,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
"So if you're like me, and disposible sanitary pads irritate your body, make you feel uncomfortable, and make you feel a wee bit gross when wearing them, 100% give these a shot!I've just finished my first cycle using them and I'm never going back to disposable pads. These are comfortable, they stay in place. Super soft and fleecy material, that seems to absorb everything. I got longer between changing pads with these which was ideal for my 8 hour shift. Theres no odor at all. Zero leakage even over night, and I mean nothing! I have very heavy periods so this is a big plus. I didn't feel like I was sweating in them and they didn't crunch up like disposable ones do. They just stayed nice and flat and kept shape.I washed them all as instructed without Fabric conditioner, and they washed well.","So if you're like me, and disposible sanitary pads irritate your body, make you feel uncomfortable, and make you feel a wee bit gross when wearing them, 100% give these a shot!I've just finished my first cycle using them and I'm never going back to disposable pads. These are comfortable, they stay in place. Super soft and fleecy material, that seems to absorb everything. I got longer between changing pads with these which was ideal for my 8 hour shift. Theres no odor at all. Zero leakage even over night, and I mean nothing! I have very heavy periods so this is a big plus. I didn't feel like I was sweating in them and they didn't crunch up like disposable ones do. They just stayed nice and flat and kept shape.I washed them all as instructed without Fabric conditioner, and they washed well.",5.0 out of 5 stars,5.0,2023-11-22 00:00:00,2023-11-22,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
Great pads. I have endometriosis and I found that I was less worried about possible leaks because of how compact and durable the pads are. Wash well. So glad I don't have a to waste anymore money on sanitary towels. I bulked bought these thinking that I would have to change very regularly. My periods are extremely heavy and the heaviest pad I was able to wear all day without changing,Great pads. I have endometriosis and I found that I was less worried about possible leaks because of how compact and durable the pads are. Wash well. So glad I don't have a to waste anymore money on sanitary towels. I bulked bought these thinking that I would have to change very regularly. My periods are extremely heavy and the heaviest pad I was able to wear all day without changing,4.0 out of 5 stars,4.0,2024-05-18 00:00:00,2024-05-18,Eco Lily Reusable Sanitary Pads (6Pk for Heavy Flow),Eco
These were very good. but they are now so thin and not good at all.,These were very good. but they are now so thin and not good at all.,2.0 out of 5 stars,2.0,2025-12-14 00:00:00,2025-12-14,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"Mother prefers these to other brands, the price has jumped up a lot.","Mother prefers these to other brands, the price has jumped up a lot.",5.0 out of 5 stars,5.0,2025-10-05 00:00:00,2025-10-05,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"A excellent product, my partner finds them them easy to use and they do what they are supposed to do.what more is there to say.","A excellent product, my partner finds them them easy to use and they do what they are supposed to do.what more is there to say.",5.0 out of 5 stars,5.0,2025-09-11 00:00:00,2025-09-11,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"I buy these for my daughter to use as night-time sanitary protection during menstruation, as a standard pad would leak everywhere or require her to change 2-3 times during the night. They're absorbant and do the job, allowing her to rest and saving her pyjamas from staining! But they're extremely bulky and I'm not sure how discreet they'd be for daily wear under trousers.","I buy these for my daughter to use as night-time sanitary protection during menstruation, as a standard pad would leak everywhere or require her to change 2-3 times during the night. They're absorbant and do the job, allowing her to rest and saving her pyjamas from staining! But they're extremely bulky and I'm not sure how discreet they'd be for daily wear under trousers.",4.0 out of 5 stars,4.0,2024-10-26 00:00:00,2024-10-26,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
My usual fantastic/eco pads were unavailable so thought I'd get these to tide me over. I use lots of amazon brand stuff and am very happy with it. However I'd imagine these to be size/shape of an always medium/large incontinence pad. They arrived - HUGE!! The type you'd use for elderly people 😳!! Or I admit the type I needed about 6 months ago when i was practically in nappies due to menopausal incontinence... but now having gotten about 90% of my bladder control back and for the first time in about 3 years being able to safely wear jeans again these were not what I needed. However all this said they are remarkably comfortable and bizarrely despite the size can be worn with jeans without getting rucked up or being visible!! So actually despite first impressions suprisingly good!,My usual fantastic/eco pads were unavailable so thought I'd get these to tide me over. I use lots of amazon brand stuff and am very happy with it. However I'd imagine these to be size/shape of an always medium/large incontinence pad. They arrived - HUGE!! The type you'd use for elderly people 😳!! Or I admit the type I needed about 6 months ago when i was practically in nappies due to menopausal incontinence... but now having gotten about 90% of my bladder control back and for the first time in about 3 years being able to safely wear jeans again these were not what I needed. However all this said they are remarkably comfortable and bizarrely despite the size can be worn with jeans without getting rucked up or being visible!! So actually despite first impressions suprisingly good!,4.0 out of 5 stars,4.0,2023-04-23 00:00:00,2023-04-23,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
Very big and bulky ok for night time weakness but uncomfortable for day time,Very big and bulky ok for night time weakness but uncomfortable for day time,4.0 out of 5 stars,4.0,2025-03-17 00:00:00,2025-03-17,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"I know 100% this has now changed for the worse. Thickness and absorbancy now re diced. It was such a good product before the changes and it was by far superior to other famous brands.Please revert to the old pad, this is a let down now","I know 100% this has now changed for the worse. Thickness and absorbancy now re diced. It was such a good product before the changes and it was by far superior to other famous brands.Please revert to the old pad, this is a let down now",2.0 out of 5 stars,2.0,2025-10-08 00:00:00,2025-10-08,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"These are very big in depth and width so not as comfortable as they might be.The fluid doesn't seem to wick away so they need changing more often as it's lying on the surface which can cause sore skin etc. They do hold quite a lot of liquid.I'm puzzled by someone complaining that they don't stick well as I've found the opposite to be true. In fact they are stuck so firmly that they tend to tear as they are being pulled away releasing white fibres into the air which is unpleasant. I wouldn't want to breath that in.They are cheap, and okay to use if you're hanging around the house, so I'll keep using them till they're gone, but I wouldn't repurchase.I don't know why they have put 'menstrual pads' in the details. That's not what these are for. I suspect someone thinks they are the same because they look the same. That's not how it works.","These are very big in depth and width so not as comfortable as they might be.The fluid doesn't seem to wick away so they need changing more often as it's lying on the surface which can cause sore skin etc. They do hold quite a lot of liquid.I'm puzzled by someone complaining that they don't stick well as I've found the opposite to be true. In fact they are stuck so firmly that they tend to tear as they are being pulled away releasing white fibres into the air which is unpleasant. I wouldn't want to breath that in.They are cheap, and okay to use if you're hanging around the house, so I'll keep using them till they're gone, but I wouldn't repurchase.I don't know why they have put 'menstrual pads' in the details. That's not what these are for. I suspect someone thinks they are the same because they look the same. That's not how it works.",3.0 out of 5 stars,3.0,2024-05-08 00:00:00,2024-05-08,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
They are.very good for.day.and.night I will buy.again.,They are.very good for.day.and.night I will buy.again.,4.0 out of 5 stars,4.0,2025-03-29 00:00:00,2025-03-29,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"I can't really complain much as the price is very cheap for this quantity of pads, but they were so uncomfortable I had to return all the unopened packages","I can't really complain much as the price is very cheap for this quantity of pads, but they were so uncomfortable I had to return all the unopened packages",2.0 out of 5 stars,2.0,2025-10-23 00:00:00,2025-10-23,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
Easy to use and absorbant,Easy to use and absorbant,4.0 out of 5 stars,4.0,2025-06-17 00:00:00,2025-06-17,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
I have been buying this product for the past 2/3 years. This last order I noticed a big difference. At first i thought I had ordered the wrong product but i hadn't. They are very thin. Yes they used to be bulky but you didn't need to change them so often as you have to do with these.,I have been buying this product for the past 2/3 years. This last order I noticed a big difference. At first i thought I had ordered the wrong product but i hadn't. They are very thin. Yes they used to be bulky but you didn't need to change them so often as you have to do with these.,2.0 out of 5 stars,2.0,2025-11-22 00:00:00,2025-11-22,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"Changed the design. The new design doesn't hold as much fluid. Okay if you have light bladder leakage but anything else, they need changing very frequently. They have become a false economy as you have to use more. Will look into other alternatives after using these for over a year.","Changed the design. The new design doesn't hold as much fluid. Okay if you have light bladder leakage but anything else, they need changing very frequently. They have become a false economy as you have to use more. Will look into other alternatives after using these for over a year.",2.0 out of 5 stars,2.0,2025-11-27 00:00:00,2025-11-27,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"These used to be really good. A bit bulky, but they worked well. When I got my last monthly order, I realised they had halved the size but hadn't adjusted the description. They may work as a medium product, but definitely not maxi anymore.","These used to be really good. A bit bulky, but they worked well. When I got my last monthly order, I realised they had halved the size but hadn't adjusted the description. They may work as a medium product, but definitely not maxi anymore.",2.0 out of 5 stars,2.0,2025-12-04 00:00:00,2025-12-04,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"After using these for a few weeks I became sore. Having stopped using them for a few weeks, soreness has gone. They are quite harsh. I won't be using the ones I have left - so a waste of money.","After using these for a few weeks I became sore. Having stopped using them for a few weeks, soreness has gone. They are quite harsh. I won't be using the ones I have left - so a waste of money.",2.0 out of 5 stars,2.0,2025-12-06 00:00:00,2025-12-06,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
Better than expensive brands recommend to everyone,Better than expensive brands recommend to everyone,5.0 out of 5 stars,5.0,2025-10-23 00:00:00,2025-10-23,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"I have purchased these pads several times now with no issues, always been good quality and value for money, how this last batch are of inferior quality, very thin and not doing their job. So only three stars I'm afraid.","I have purchased these pads several times now with no issues, always been good quality and value for money, how this last batch are of inferior quality, very thin and not doing their job. So only three stars I'm afraid.",3.0 out of 5 stars,3.0,2025-06-17 00:00:00,2025-06-17,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"This is not equivalent to the previous items I have purchased for years ie Amazon Basic, they are smaller in size.Will consider buying elsewhere due to the change.","This is not equivalent to the previous items I have purchased for years ie Amazon Basic, they are smaller in size.Will consider buying elsewhere due to the change.",2.0 out of 5 stars,2.0,2025-11-29 00:00:00,2025-11-29,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"Bit wide and bulky, but keeps me dry. Wear when I'm travelling, don't think I could wear these all the time, every day.","Bit wide and bulky, but keeps me dry. Wear when I'm travelling, don't think I could wear these all the time, every day.",4.0 out of 5 stars,4.0,2025-03-19 00:00:00,2025-03-19,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"Let me tell you about my experience with Amazon Basic Care Incontinence Pads Extra Plus. These pads aren't just for leaks---they're multi-purpose wonders!First off, let's talk about absorbency. These pads soak up liquids like a sponge on steroids. Whether it's a little dribble or a full-blown gush, these pads have got you covered. And let's not forget about their versatility. Need to mop up a spill? No problem. These pads can handle it all, from kitchen mishaps to bathroom emergencies.But wait, there's more! These pads aren't just for practical use---they're also a fashion statement. Who needs designer handbags when you can sport a stylish pad under your clothes? With their discreet design and comfy fit, you'll be strutting your stuff with confidence, knowing you're protected from any unexpected leaks.And let's not forget the entertainment value. Need a makeshift frisbee for some impromptu outdoor fun? Look no further than these bad boys. Just toss 'em in the air and watch them soar. Who knew incontinence pads could double as entertainment?In conclusion, Amazon Basic Care Incontinence Pads Extra Plus are more than just absorbent---they're practical, versatile, and downright entertaining. Five stars for these multi-purpose marvels!","Let me tell you about my experience with Amazon Basic Care Incontinence Pads Extra Plus. These pads aren't just for leaks---they're multi-purpose wonders!First off, let's talk about absorbency. These pads soak up liquids like a sponge on steroids. Whether it's a little dribble or a full-blown gush, these pads have got you covered. And let's not forget about their versatility. Need to mop up a spill? No problem. These pads can handle it all, from kitchen mishaps to bathroom emergencies.But wait, there's more! These pads aren't just for practical use---they're also a fashion statement. Who needs designer handbags when you can sport a stylish pad under your clothes? With their discreet design and comfy fit, you'll be strutting your stuff with confidence, knowing you're protected from any unexpected leaks.And let's not forget the entertainment value. Need a makeshift frisbee for some impromptu outdoor fun? Look no further than these bad boys. Just toss 'em in the air and watch them soar. Who knew incontinence pads could double as entertainment?In conclusion, Amazon Basic Care Incontinence Pads Extra Plus are more than just absorbent---they're practical, versatile, and downright entertaining. Five stars for these multi-purpose marvels!",5.0 out of 5 stars,5.0,2024-04-12 00:00:00,2024-04-12,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
They are an excellent product.,They are an excellent product.,5.0 out of 5 stars,5.0,2025-11-29 00:00:00,2025-11-29,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
I have just started using these pads. They are cheaper than what I had been using. I found them comfortable & soft larger in size to what I had been use to but overcome the size they are adequate for night time wear. Stays in place & there is no un pleasant smells which some pads can have due to their make up. Would recommend but perhaps like me I tried a few before ordering on a regular basis. I ordered X pads because they had been reduce for a while so I order extra Just ordered extra package I am pleased with these pads comfortable with item. My regular monthly subscription well worth the money. Using these pads I find helps me especially @ night & always I take more with me when on holiday & visiting friends therefore sometimes I need to order more but am really surprise that they have been going up in price regularly item that many people need when they are advertised as basic. Still buying these items on a regular basis just in case needed in an emergency. Still using items very comfortable with them now. Delivered this morning via RM helpful driver still using these pads although having gone up in price but am now comfortable with pads so will continue,I have just started using these pads. They are cheaper than what I had been using. I found them comfortable & soft larger in size to what I had been use to but overcome the size they are adequate for night time wear. Stays in place & there is no un pleasant smells which some pads can have due to their make up. Would recommend but perhaps like me I tried a few before ordering on a regular basis. I ordered X pads because they had been reduce for a while so I order extra Just ordered extra package I am pleased with these pads comfortable with item. My regular monthly subscription well worth the money. Using these pads I find helps me especially @ night & always I take more with me when on holiday & visiting friends therefore sometimes I need to order more but am really surprise that they have been going up in price regularly item that many people need when they are advertised as basic. Still buying these items on a regular basis just in case needed in an emergency. Still using items very comfortable with them now. Delivered this morning via RM helpful driver still using these pads although having gone up in price but am now comfortable with pads so will continue,4.0 out of 5 stars,4.0,2023-09-20 00:00:00,2023-09-20,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
Always here these,Always here these,5.0 out of 5 stars,5.0,2025-11-25 00:00:00,2025-11-25,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
the pads appear to have become smaller in length and thickness.The sides have become sharp. I have been a fan for many years now I am looking for a replacement at the value price of this product.shame,the pads appear to have become smaller in length and thickness.The sides have become sharp. I have been a fan for many years now I am looking for a replacement at the value price of this product.shame,2.0 out of 5 stars,2.0,2026-01-08 00:00:00,2026-01-08,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"Good quality and size, comfortable and not too bulky. It does not get 5 stars because the adhesive remains loose on the panty, making it a grind to wash afterwards. I peel only the edges of these now.","Good quality and size, comfortable and not too bulky. It does not get 5 stars because the adhesive remains loose on the panty, making it a grind to wash afterwards. I peel only the edges of these now.",4.0 out of 5 stars,4.0,2025-05-31 00:00:00,2025-05-31,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"The new style is not .as comfortable as the ones it replaces. To short and very narrow.Would love the old style to return...pleaseWill have to look around for something liketheoldnes.what a shame,you find pads that really suit you and then they changed.","The new style is not .as comfortable as the ones it replaces. To short and very narrow.Would love the old style to return...pleaseWill have to look around for something liketheoldnes.what a shame,you find pads that really suit you and then they changed.",2.0 out of 5 stars,2.0,2026-01-02 00:00:00,2026-01-02,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"Very comfortable to wear and no causes no irritation at all as this is not a fragranced product ~ thankfully. It manages to stay in place perfectly despite not having wings and is much more capable of holding pee than the usual brands are.Occasionally these do not manage to contain my full on accidents which then means either underwear change (underneath the pad gets damp if it is too much) or it is a full on trouser change. However, that would be impossible for any pad to manage to do but just wanted it to be known that if full on accidents are the main issue, then the other Amazon product which I also use would be a huge help. That is the Amazon ""adult pull up"" as I call them to my kids who also happen to be in pull ups to try to help them understand.These also work great if you happen to have heavy periods due to the nature of the product.These are excellent value for money and is significantly less than the so called leading brands. It is already very pricey having bladder issues so expensive pads on top is definitely not something that is needed!These would be ideal for people who happen to have leaks as I am unable to feel I need to go until seconds before I do and these can contain that if it isn't say, an early morning pee or a pee after drinking a lot of water, for example.The products arrive in a plain box which is impossible to tell what is inside. That is very well thought-out as most people don't want it made obvious that they are have bladder issues.These are not obvious under clothes either.","Very comfortable to wear and no causes no irritation at all as this is not a fragranced product ~ thankfully. It manages to stay in place perfectly despite not having wings and is much more capable of holding pee than the usual brands are.Occasionally these do not manage to contain my full on accidents which then means either underwear change (underneath the pad gets damp if it is too much) or it is a full on trouser change. However, that would be impossible for any pad to manage to do but just wanted it to be known that if full on accidents are the main issue, then the other Amazon product which I also use would be a huge help. That is the Amazon ""adult pull up"" as I call them to my kids who also happen to be in pull ups to try to help them understand.These also work great if you happen to have heavy periods due to the nature of the product.These are excellent value for money and is significantly less than the so called leading brands. It is already very pricey having bladder issues so expensive pads on top is definitely not something that is needed!These would be ideal for people who happen to have leaks as I am unable to feel I need to go until seconds before I do and these can contain that if it isn't say, an early morning pee or a pee after drinking a lot of water, for example.The products arrive in a plain box which is impossible to tell what is inside. That is very well thought-out as most people don't want it made obvious that they are have bladder issues.These are not obvious under clothes either.",5.0 out of 5 stars,5.0,2023-08-28 00:00:00,2023-08-28,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
Soft and very comfortable,Soft and very comfortable,5.0 out of 5 stars,5.0,2025-11-10 00:00:00,2025-11-10,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 10), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"I have been relying on these pads for many months now, having developed urinary urgency and difficulties with my mobility. They were a good width and length with great absorbency. I was upset having received my usual delivery this month that these are now significantly smaller in width and length. They are now not so reliable and I am looking for a replacement.","I have been relying on these pads for many months now, having developed urinary urgency and difficulties with my mobility. They were a good width and length with great absorbency. I was upset having received my usual delivery this month that these are now significantly smaller in width and length. They are now not so reliable and I am looking for a replacement.",2.0 out of 5 stars,2.0,2025-11-28 00:00:00,2025-11-28,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
Not as shaped as the popular makes but for night time Use they are fine . Less than half the price of others too,Not as shaped as the popular makes but for night time Use they are fine . Less than half the price of others too,5.0 out of 5 stars,5.0,2025-10-28 00:00:00,2025-10-28,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 10), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
Iv been buying these for months why have got thinner they were so much better thicker,Iv been buying these for months why have got thinner they were so much better thicker,3.0 out of 5 stars,3.0,2026-01-04 00:00:00,2026-01-04,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
Amazon has recently. changed the size of these pads. They are not as effective as the previous pads for use at night.,Amazon has recently. changed the size of these pads. They are not as effective as the previous pads for use at night.,3.0 out of 5 stars,3.0,2025-12-19 00:00:00,2025-12-19,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"Very different to several previous orders. Narrower, shorter and thinner. Not as good as previous orders even though clicked on order again.","Very different to several previous orders. Narrower, shorter and thinner. Not as good as previous orders even though clicked on order again.",3.0 out of 5 stars,3.0,2025-12-19 00:00:00,2025-12-19,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"One of the important things about finding a good incontinence pad is the price, as well as comfort and performance.These were a fair price for some time. The minute I decide to subscribe & supposedly save with them, the price shot up over £3. Now the subscribed price brings them down to what the full price was. !They are okay but not the best. So I will be keeping my eyes open for something that fits the bill in all senses.","One of the important things about finding a good incontinence pad is the price, as well as comfort and performance.These were a fair price for some time. The minute I decide to subscribe & supposedly save with them, the price shot up over £3. Now the subscribed price brings them down to what the full price was. !They are okay but not the best. So I will be keeping my eyes open for something that fits the bill in all senses.",4.0 out of 5 stars,4.0,2025-07-30 00:00:00,2025-07-30,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
A bit disappointed with this product it's got smaller. The product description is the same. But the it's got smaller,A bit disappointed with this product it's got smaller. The product description is the same. But the it's got smaller,3.0 out of 5 stars,3.0,2025-12-04 00:00:00,2025-12-04,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"These pads are soft and absorbent but the sticky strip is not strong enough to keep them in place, it needs to run to the ends of the pad so they don't ruckle up, also they need to be longer to give more protection.","These pads are soft and absorbent but the sticky strip is not strong enough to keep them in place, it needs to run to the ends of the pad so they don't ruckle up, also they need to be longer to give more protection.",3.0 out of 5 stars,3.0,2025-10-25 00:00:00,2025-10-25,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
"Not only had the price increased, the maxi pads are considerably smaller than they they where before, they where so much better and bigger before , please change them back to how they where before,they where so much comfier before,so Amazon if you see this please consider changing them back to how they where.","Not only had the price increased, the maxi pads are considerably smaller than they they where before, they where so much better and bigger before , please change them back to how they where before,they where so much comfier before,so Amazon if you see this please consider changing them back to how they where.",2.0 out of 5 stars,2.0,2026-01-14 00:00:00,2026-01-14,"by Amazon Incontinence Pads Extra Plus, 48 Pads (6 Packs of 8), Individually wrapped, Unscented (Previously Amazon Basic Care) - Packaging May Vary",by
